gvkey,datadate,revtq,piq,atq,ltq,teqq,iptiq,bctq
317629,2018-04-30,122.7,54.85,2661.3,1393.2,1268.1,92.85,4.8
317629,2018-07-31,122.1,54.5,2661.3,1393.2,1268.1,92.85,4.8
317629,2018-07-31,122.7,54.85,,,,92.85,4.8
317629,2018-10-31,104.25,-122.25,2323.2,1362.3,960.9,-41.8,0.0
317629,2018-10-31,,,,,,,
317629,2019-01-31,110.6,-121.8,2302.4,1338.1,964.3,82.15,6.95
317629,2019-01-31,104.25,-122.25,,,,-41.8,0.0
317629,2019-04-30,105.65,26.3,2599.5,1611.6,987.9,80.8,12.05
317629,2019-07-31,105.65,26.3,2599.5,1611.6,987.9,80.8,12.05
317629,2019-10-31,98.35,-176.75,2094.8,1506.6,588.2,-36.7,3.35
317629,2020-01-31,98.35,-176.75,2094.8,1506.6,588.2,-36.7,3.35
317629,2020-04-30,68.2,-27.75,1962.0,1405.6,556.4,66.85,1.75
317629,2020-07-31,68.2,-27.75,1962.0,1405.6,556.4,66.85,1.75
317629,2020-10-31,61.9,-2.85,2212.7,1532.0,680.7,-27.4,7.35
317629,2021-01-31,61.9,-2.85,2212.7,1532.0,680.7,-27.4,7.35
317629,2021-04-30,62.35,0.35,2321.4,1634.0,687.4,68.95,8.25
317629,2021-07-31,62.35,0.35,2321.4,1634.0,687.4,68.95,8.25
317629,2021-10-31,69.85,-12.1,2302.4,1649.5,652.9,-29.35,7.4
317629,2022-01-31,69.85,-12.1,2302.4,1649.5,652.9,-29.35,7.4
317629,2022-04-30,103.1,-130.9,2095.4,1698.7,396.7,48.85,39.55
317629,2022-07-31,70.2,-128.75,2095.4,1698.7,396.7,56.05,3.0
317629,2022-07-31,103.1,-130.9,,,,48.85,39.55
317629,2022-10-31,96.6,1.65,1977.7,1608.2,369.5,-16.95,26.05
317629,2022-10-31,,,,,,,
317629,2023-01-31,96.6,1.65,1977.7,1608.2,369.5,-16.95,26.05
317629,2023-04-30,105.9,-38.9,1924.7,1630.5,294.2,42.6,37.0
317629,2023-07-31,105.9,-38.9,1924.7,1630.5,294.2,42.6,37.0
015773,2000-06-30,,,8042.0,6610.0,,,
015773,2000-12-31,,,32795.0,29843.0,,,
015773,2001-06-30,,,31528.0,28727.0,,,
015773,2001-12-31,,,29400.0,26491.0,,,
015773,2002-06-30,,,24432.0,21550.0,,,
015773,2002-12-31,,,25094.0,22223.0,,,
015773,2003-06-30,,,24669.0,21847.0,,,
015773,2003-12-31,,,25250.0,22211.0,,,
015773,2004-03-31,578.0,241.0,25668.0,22362.0,,130.0,187.0
015773,2004-03-31,608.0,191.0,,,,130.0,198.0
015773,2004-06-30,1516.0,294.0,36158.0,33160.0,,1007.0,808.0
015773,2004-06-30,1358.0,223.0,,,,989.0,720.0
015773,2004-09-30,1410.0,193.0,36452.0,33296.0,,1021.0,807.0
015773,2004-09-30,1382.0,254.0,,,,1011.0,709.0
015773,2004-12-31,2023.0,237.0,36977.0,33922.0,,1090.0,927.0
015773,2004-12-31,1542.0,280.0,,,,1072.0,808.0
015773,2005-03-31,1472.0,230.0,40347.0,36695.0,,1036.0,814.0
015773,2005-06-30,1701.0,402.0,42280.0,38432.0,,1103.0,859.0
015773,2005-09-30,1641.0,375.0,44788.0,40617.0,,1059.0,835.0
015773,2005-12-31,1702.0,288.0,42985.0,38637.0,,1160.0,896.0
015773,2006-03-31,1746.0,338.0,45806.0,41182.0,,1094.0,926.0
015773,2006-06-30,1421.0,220.0,46187.0,41864.0,,1077.0,699.0
015773,2006-09-30,1791.0,461.0,46833.0,42180.0,,1063.0,797.0
015773,2006-12-31,1966.0,334.0,47620.0,42431.0,,1191.0,952.0
015773,2007-03-31,1875.0,269.0,26726.0,18515.0,,1552.0,1332.0
015773,2007-03-31,1748.0,270.0,,,,1552.0,1334.0
015773,2007-06-30,1407.0,289.0,26078.0,18352.0,,1046.0,853.0
015773,2007-06-30,,,,,,,
015773,2007-09-30,1106.0,256.0,26355.0,18423.0,,887.0,588.0
015773,2007-09-30,,,,,,,
015773,2007-12-31,1050.0,159.0,25424.0,17691.0,,973.0,610.0
015773,2007-12-31,1004.0,159.0,,,,973.0,610.0
015773,2008-03-31,1553.0,143.0,25865.0,18397.0,,1552.0,1145.0
015773,2008-03-31,1424.0,143.0,,,,1552.0,1145.0
015773,2008-06-30,1280.0,280.0,24419.0,17938.0,,1033.0,728.0
015773,2008-06-30,1290.0,279.0,,,,1034.0,727.0
015773,2008-09-30,930.0,242.0,24843.0,18587.0,,892.0,422.0
015773,2008-09-30,,,,,,,
015773,2008-12-31,873.0,206.0,21205.0,16574.0,,872.0,394.0
015773,2009-03-31,1635.0,169.0,21786.0,17213.0,,1470.0,1208.0
015773,2009-06-30,1420.0,263.0,23850.0,17760.0,,1036.0,894.0
015773,2009-06-30,1305.0,265.0,,,,1037.0,894.0
015773,2009-09-30,1244.0,192.0,26805.0,19090.0,,896.0,784.0
015773,2009-12-31,1335.0,199.0,26635.0,19022.0,,1076.0,852.0
015773,2010-03-31,2234.0,286.0,28683.0,20464.0,8219.0,1764.0,1677.0
015773,2010-06-30,1461.0,335.0,28295.0,20448.0,7847.0,1198.0,848.0
015773,2010-06-30,1460.0,334.0,,,,1198.0,848.0
015773,2010-09-30,1453.0,339.0,29401.0,20979.0,8422.0,1007.0,830.0
015773,2010-09-30,,,,,,,
015773,2010-12-31,1622.0,362.0,29851.0,20965.0,8886.0,1127.0,947.0
015773,2011-03-31,2155.0,387.0,30796.0,21677.0,9119.0,1736.0,1471.0
015773,2011-06-30,1476.0,370.0,29736.0,21101.0,8635.0,1211.0,826.0
015773,2011-09-30,753.0,150.0,29568.0,21173.0,8395.0,985.0,343.0
015773,2011-12-31,1482.0,322.0,30107.0,21187.0,8920.0,1117.0,842.0
015773,2012-03-31,2395.0,364.0,31984.0,22413.0,9571.0,1845.0,1724.0
015773,2012-03-31,2395.0,370.0,,,,1845.0,1724.0
015773,2012-06-30,1491.0,440.0,31120.0,21994.0,9126.0,1236.0,760.0
015773,2012-06-30,1491.0,443.0,,,,1236.0,760.0
015773,2012-09-30,1549.0,368.0,32232.0,22530.0,9702.0,1092.0,867.0
015773,2012-09-30,1549.0,370.0,,,,1092.0,867.0
015773,2012-12-31,1646.0,444.0,32045.0,21932.0,10113.0,1240.0,907.0
015773,2012-12-31,1646.0,439.0,,,,1240.0,907.0
015773,2013-03-31,2383.0,370.0,33203.0,22749.0,10454.0,1922.0,1687.0
015773,2013-06-30,1626.0,455.0,31995.0,22195.0,9800.0,1363.0,882.0
015773,2013-09-30,1607.0,403.0,32630.0,22298.0,10332.0,1145.0,897.0
015773,2013-12-31,1644.0,440.0,32576.0,21933.0,10643.0,1188.0,908.0
015773,2014-03-31,2227.0,397.0,33697.0,22670.0,11027.0,1844.0,1539.0
015773,2014-06-30,1917.0,465.0,33323.0,22791.0,10532.0,1398.0,1167.0
015773,2014-09-30,1471.0,452.0,34318.0,23473.0,10845.0,1071.0,728.0
015773,2014-12-31,1587.0,447.0,34750.0,23827.0,10923.0,1231.0,827.0
015773,2015-03-31,2835.0,487.0,37176.0,25559.0,11617.0,1940.0,2048.0
015773,2015-06-30,1730.0,528.0,35961.0,24971.0,10990.0,1364.0,1060.0
015773,2015-09-30,1004.0,460.0,34911.0,24035.0,10876.0,1027.0,277.0
015773,2015-12-31,1743.0,413.0,35639.0,24228.0,11411.0,1191.0,1033.0
015773,2016-03-31,1868.0,417.0,36331.0,24711.0,11620.0,1734.0,1172.0
015773,2016-06-30,1697.0,476.0,35310.0,24480.0,10830.0,1289.0,956.0
015773,2016-09-30,1540.0,450.0,36343.0,24898.0,11445.0,1028.0,825.0
015773,2016-12-31,1932.0,528.0,37955.0,26021.0,11934.0,1325.0,1122.0
015773,2017-03-31,2337.0,429.0,38883.0,26361.0,12522.0,1771.0,1627.0
015773,2017-06-30,1686.0,435.0,37807.0,26307.0,11500.0,1234.0,968.0
015773,2017-09-30,2181.0,1181.0,49677.0,36354.0,13323.0,1088.0,729.0
015773,2017-12-31,2351.0,436.0,49300.0,35792.0,13508.0,1722.0,1301.0
015773,2018-03-31,2673.0,445.0,50611.0,37040.0,13571.0,2598.0,1875.0
015773,2018-06-30,2459.0,708.0,49768.0,37193.0,12575.0,1858.0,1535.0
015773,2018-09-30,2140.0,490.0,50772.0,37675.0,13097.0,1561.0,1275.0
015773,2018-12-31,1163.0,452.0,49340.0,36326.0,13014.0,1891.0,415.0
015773,2019-03-31,3854.0,475.0,52189.0,38671.0,13518.0,2681.0,3062.0
015773,2019-06-30,2477.0,506.0,50919.0,38630.0,12289.0,1898.0,1589.0
015773,2019-06-30,2497.0,506.0,,,,1898.0,1589.0
015773,2019-09-30,2058.0,92.0,51046.0,39163.0,11883.0,1845.0,1592.0
015773,2019-09-30,,,,,,,
015773,2019-12-31,3018.0,468.0,51939.0,39396.0,12543.0,2325.0,2142.0
015773,2020-03-31,878.0,162.0,49468.0,37882.0,11586.0,2851.0,380.0
015773,2020-06-30,3355.0,407.0,50762.0,39074.0,11688.0,1903.0,2550.0
015773,2020-06-30,3372.9952,406.9982,,,,1902.9952,2550.9971
015773,2020-09-30,2506.0,485.0,52836.0,40519.0,12317.0,1674.0,1622.0
015773,2020-09-30,2506.0064,485.0019,,,,1674.0064,1622.0046
015773,2020-12-31,2430.9983,-675.0001,56529.0,44271.0,12258.0,1946.9983,2443.9984
015773,2020-12-31,2313.9983,-675.0001,,,,1946.9983,2443.9984
015773,2021-03-31,4144.0,633.0,59556.0,46577.0,12979.0,2954.0,3129.0
015773,2021-06-30,3692.0,710.0,60203.0,47461.0,12742.0,2341.0,2356.0
015773,2021-06-30,3563.9947,710.0001,,,,2340.9947,2355.9946
015773,2021-09-30,2533.0072,632.0003,60205.0,46889.0,13316.0,1944.0072,1443.0069
015773,2021-09-30,2533.0,632.0,,,,1944.0,1443.0
015773,2021-12-31,4205.0,1196.0,61061.0,47597.0,13464.0,2172.0,2434.0
015773,2022-03-31,2783.0,567.0,61027.0,48198.0,12829.0,3343.0,1768.0
015773,2022-03-31,2316.0,689.0,,,,1718.0,1173.0
015773,2022-06-30,1109.0,499.0,56079.0,46056.0,10023.0,2313.0,43.0
015773,2022-06-30,2303.0,825.0,,,,1797.0,1115.0
015773,2022-09-30,1680.0,406.0,53680.0,44170.0,9510.0,2036.0,820.0
015773,2022-09-30,1884.0,342.0,,,,1826.0,1190.0
015773,2022-12-31,2901.0,391.0,42033.0,32490.0,9543.0,2040.0,2041.0
015773,2022-12-31,1918.0,69.0,,,,1827.0,1390.0
015773,2023-03-31,2056.0,359.0,40182.0,29930.0,10252.0,1799.0,1195.0
015773,2023-06-30,1970.0,363.0,38960.0,30251.0,8709.0,1820.0,1198.0
015773,2023-09-30,2031.0,391.0,39358.0,32151.0,7207.0,1880.0,1278.0
015773,2023-12-31,2173.0,368.0,24225.0,16538.0,7687.0,1913.0,1282.0
063759,2000-06-30,,,9214.0,7961.0,,,
063759,2000-12-31,,,11395.0,10035.0,,,
063759,2001-06-30,,,14333.0,12980.0,,,
063759,2001-12-31,,,17119.0,15611.0,,,
063759,2002-06-30,,,16652.0,15223.0,,,
063759,2002-12-31,,,15953.0,14698.0,,,
063759,2003-06-30,,,15048.0,13864.0,,,
063759,2003-12-31,,,13903.0,13112.0,,,
063759,2004-03-31,,,,,,716.0,
063759,2004-03-31,,,,,,722.0,
063759,2004-06-30,,,,,,585.0,
063759,2004-06-30,,,,,,715.0,
063759,2004-09-30,724.0,14.0,14421.0,12861.0,,657.0,498.0
063759,2004-09-30,724.0,6.0,,,,649.0,511.0
063759,2004-12-31,707.0,44.0,13450.0,11943.0,,553.0,412.0
063759,2004-12-31,751.0,33.0,,,,642.0,497.0
063759,2005-03-31,,,,,,621.0,
063759,2005-06-30,,,13594.0,11889.0,,509.0,
063759,2005-09-30,706.0,31.0,13572.0,11892.0,,579.0,489.0
063759,2005-12-31,807.0,44.0,13688.0,11969.0,,678.0,524.0
063759,2006-03-31,,,,,,,
063759,2006-06-30,,,13015.0,11343.0,,,
063759,2006-09-30,,,,,,,
063759,2006-12-31,1882.0,241.0,18721.0,16468.0,,1562.0,1138.0
063759,2007-03-31,1150.0,113.0,19000.0,16686.0,,988.0,698.0
063759,2007-06-30,1267.0,120.0,19219.0,16569.0,,1068.0,780.0
063759,2007-06-30,1248.0,120.0,,,,1068.0,780.0
063759,2007-09-30,1425.0,146.0,26006.0,22360.0,,1254.0,848.0
063759,2007-09-30,1390.0,146.0,,,,1254.0,848.0
063759,2007-12-31,1614.0,144.0,25734.0,22086.0,,1429.0,1034.0
063759,2007-12-31,1593.0,145.0,,,,1429.0,1034.0
063759,2008-03-31,1440.0,102.0,25054.0,21466.0,,1316.0,911.0
063759,2008-03-31,1445.0,114.0,,,,1316.0,911.0
063759,2008-06-30,1516.5,102.0,25453.0,22052.0,,1356.0,949.0
063759,2008-06-30,1523.0,112.5,,,,1356.0,949.0
063759,2008-09-30,1616.0,45.0,26659.0,23153.0,,1517.0,1114.0
063759,2008-09-30,,,,,,,
063759,2008-12-31,1586.0,3.0,26534.0,23118.0,,1530.0,1090.0
063759,2009-03-31,1361.0,-19.0,27007.0,23406.0,,1345.0,956.0
063759,2009-06-30,2018.0,113.0,27767.0,24132.0,,1872.0,1334.0
063759,2009-06-30,1672.0,47.0,,,,1608.5,1145.0
063759,2009-09-30,1809.0,130.0,27520.0,23769.0,,1628.0,1178.0
063759,2009-09-30,,,,,,,
063759,2009-12-31,1680.0,100.0,27989.0,24088.0,,1501.0,1206.0
063759,2010-03-31,1575.0,34.0,28589.0,24488.0,4101.0,1406.0,1079.0
063759,2010-06-30,1947.0,131.0,30157.0,25941.0,4216.0,1771.0,1260.0
063759,2010-09-30,1757.0,142.0,29341.0,25089.0,4252.0,1572.0,1163.0
063759,2010-12-31,2338.0,148.0,28722.0,24370.0,4352.0,2100.0,1408.0
063759,2011-03-31,1742.0,-157.0,28974.0,24808.0,4166.0,1569.0,1387.0
063759,2011-06-30,1608.0,172.0,29035.0,25026.0,4009.0,1398.0,944.0
063759,2011-09-30,1920.0,209.0,30546.0,26322.0,4224.0,1781.0,1269.0
063759,2011-12-31,2812.0,106.0,31319.0,26909.0,4410.0,2667.0,2054.0
063759,2011-12-31,,,,,,,
063759,2012-03-31,2382.0,126.0,32061.0,27535.0,4526.0,2245.0,1501.0
063759,2012-06-30,2136.0,134.0,32128.0,27540.0,4588.0,1881.0,1368.0
063759,2012-09-30,2339.0,139.0,32398.0,27664.0,4734.0,2205.0,1615.0
063759,2012-12-31,3168.0,127.0,32590.0,27780.0,4810.0,3036.0,2129.0
063759,2013-03-31,2266.0,145.0,32700.0,27698.0,5002.0,2125.0,1497.0
063759,2013-06-30,2927.0,92.0,32178.0,27441.0,4737.0,2831.0,1998.0
063759,2013-09-30,2399.0,126.0,32784.0,27971.0,4813.0,2196.0,1600.0
063759,2013-12-31,3583.0,277.0,34161.0,29181.0,4980.0,3519.0,2245.0
063759,2014-03-31,2482.0,176.0,34574.0,29412.0,5162.0,2318.0,1656.0
063759,2014-06-30,3089.0,159.0,34832.0,29685.0,5147.0,2965.0,2103.0
063759,2014-09-30,2735.0,149.0,35919.0,30418.0,5501.0,2562.0,1879.0
063759,2014-12-31,3916.0,191.0,37166.0,31437.0,5729.0,3797.0,2509.0
063759,2015-03-31,3000.0,242.0,41411.0,34996.0,6415.0,2797.0,2013.0
